0.058187104761600494	0.08202506601810455	0.1774420291185379	0.6823458075523376
0.20388273894786835	0.1859494149684906	0.17404644191265106	0.43612146377563477
0.1108015701174736	0.004810733254998922	0.7248033881187439	0.15958431363105774
0.4582516551017761	0.05047161132097244	0.2478351891040802	0.2434416562318802
0.9044264554977417	0.08498982340097427	0.00048823634278960526	0.010095515288412571
0.003103223629295826	0.09028474986553192	0.9029850363731384	0.003626963822171092
0.3978900909423828	0.38623595237731934	0.011500848457217216	0.20437312126159668
0.06836463510990143	0.5066630244255066	0.06607939302921295	0.35889291763305664
0.10296618193387985	0.3636956512928009	0.08038754016160965	0.452950656414032
0.0209357850253582	0.16081112623214722	0.7252911925315857	0.09296183288097382
0.34537678956985474	0.09220900386571884	0.5093629360198975	0.05305120348930359
0.00011065696162404492	0.1321619302034378	0.2793046534061432	0.5884227156639099
0.0003768673923332244	0.010503034107387066	0.8836348652839661	0.1054852232336998
0.7622994184494019	0.013425659388303757	0.09777025133371353	0.12650461494922638
0.015650156885385513	0.9806361794471741	0.00041916954796761274	0.003294463502243161
0.08770546317100525	0.4892667829990387	0.06589298695325851	0.3571348488330841
0.013459630310535431	0.0760309174656868	0.3712054193019867	0.5393039584159851
0.05108211189508438	0.03085981123149395	0.02394772134721279	0.894110381603241
0.06696321815252304	0.06113404780626297	0.06586430966854095	0.8060384392738342
0.07152657210826874	0.8849204778671265	0.0023889923468232155	0.04116411507129669
0.004419828299432993	0.14152392745018005	0.0027730842120945454	0.8512831330299377
0.1287025511264801	0.24872097373008728	0.5192139744758606	0.10336257517337799
0.014021369628608227	0.021684745326638222	0.9551854729652405	0.009108439087867737
0.02327805384993553	0.023383786901831627	0.01722050830721855	0.9361175894737244
0.026743147522211075	0.5475329160690308	0.007215399295091629	0.41850849986076355
0.07290071249008179	0.16146321594715118	0.7628659009933472	0.002770140767097473
0.16942548751831055	0.6725399494171143	0.0751645416021347	0.08287011831998825
0.15279299020767212	0.8055600523948669	0.03488850221037865	0.006758483126759529
0.06743606179952621	0.12037363648414612	0.8048856854438782	0.007304599042981863
0.04247312992811203	0.3314588963985443	0.5386757254600525	0.08739226311445236
0.10830464959144592	0.30823615193367004	0.3570874333381653	0.22637175023555756
0.05095502361655235	0.4967668056488037	0.3777657449245453	0.07451249659061432
0.14415794610977173	0.06976022571325302	0.6458383798599243	0.14024345576763153
0.13094797730445862	0.45344215631484985	0.40193459391593933	0.013675286434590816
0.056173816323280334	0.2541949450969696	0.11296764016151428	0.5766635537147522
0.6883337497711182	0.0913800299167633	0.17210210859775543	0.0481841117143631
0.04124819114804268	0.07041032612323761	0.5517265796661377	0.33661481738090515
0.38288986682891846	0.13250993192195892	0.016886288300156593	0.4677139222621918
0.14154371619224548	0.38824501633644104	0.37124988436698914	0.09896145761013031
